sFIdx = 0, lFMinDisIdx = 0, sFMinDisIdx = 18
sFIdx = 17, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 18, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 19, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 20, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 21, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 22, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 23, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 24, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 25, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 26, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 27, lFMinDisIdx = 35, sFMinDisIdx = 27
sFIdx = 28, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 29, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 30, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 31, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 32, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 33, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 34, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 35, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 36, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 37, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 38, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 39, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 3
sFIdx = 50, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 51, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 52, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 28
sFIdx = 0, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 1, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 2, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 3, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 4, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 5, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 6, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 7, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 8, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 9, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 10, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 11, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 12, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 13, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 14, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 15, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 16, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 17, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 18, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 19, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 20, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 21, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 22, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 23, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 24, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 25, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 26, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 27, lFMinDisIdx = 37, sFMinDisIdx = 28
sFIdx = 28, lFMinDisIdx = 37, sFMinDisIdx = 28
sFIdx = 29, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 30, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 31, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 32, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 33, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 34, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 35, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 36, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 37, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 38, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 39, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 2
sFIdx = 50, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 51, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 52, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 0, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 1, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 2, lFMinDisIdx = 34, sFMinDisIdx = 2
sFIdx = 3, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 4, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 5, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 6, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 7, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 8, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 9, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 10, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 11, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 12, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 13, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 14, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 15, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 16, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 17, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 18, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 19, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 20, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 21, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 22, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 23, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 24, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 25, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 26, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 27, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 28, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 29, lFMinDisIdx = 39, sFMinDisIdx = 29
sFIdx = 30, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 31, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 32, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 33, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 34, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 35, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 36, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 37, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 38, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 39, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 50, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 51, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 52, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 53, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 54, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 55, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 56, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 57, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 58, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 59, lFMinDisIdx = 38, sFMinDisIdx = 1
sFIdx = 0, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 1, lFMinDisIdx = 36, sFMinDisIdx = 1
sFIdx = 2, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 3, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 4, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 5, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 6, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 7, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 8, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 9, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 10, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 11, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 12, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 13, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 14, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 15, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 16, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 17, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 18, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 19, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 20, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 21, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 22, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 23, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 24, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 25, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 26, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 27, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 28, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 29, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 30, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 31, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 32, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 33, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 34, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 35, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 36, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 37, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 38, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 39, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 50, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 51, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 52, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 53, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 54, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 55, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 56, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 57, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 58, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 59, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 0, lFMinDisIdx = 38, sFMinDisIdx = 0
sFIdx = 1, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 2, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 3, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 4, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 5, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 6, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 7, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 8, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 9, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 10, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 11, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 12, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 13, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 14, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 15, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 16, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 17, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 18, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 19, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 20, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 21, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 22, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 23, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 24, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 25, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 26, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 27, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 28, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 29, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 30, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 31, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 32, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 33, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 34, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 35, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 36, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 37, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 38, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 39, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 40, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 41, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 42, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 43, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 44, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 45, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 46, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 47, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 48, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 49, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 50, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 51, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 52, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 53, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 54, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 55, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 56, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 57, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 58, lFMinDisIdx = -1, sFMinDisIdx = -1
sFIdx = 59, lFMinDisIdx = -1, sFMinDisIdx = -1
